qseqid	pident	min_pident	K	P	C	O	F	G	S
KF540663.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KF451739.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KF451240.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079068.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG182456.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079070.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KC733266.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KJ154684.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KC477757.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG273129.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG273130.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079105.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
DQ282425.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
DQ282426.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
GU733826.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
HM185241.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079073.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG273125.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
JQ705069.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
JQ705671.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KU682983.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KX457196.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
GQ301886.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KX457249.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG273133.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
JF824924.2	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MF177153.1	63.768	63.768	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
JF824831.2	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079074.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
FJ198227.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG273118.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KU683183.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KX457394.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KM245133.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079093.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
GU392081.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
JN966735.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MF057689.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
EU600331.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KF849960.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG273119.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079101.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
DQ282424.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
EU443508.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
DQ112809.3	63.768	63.768	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KC152552.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KT587454.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MH120736.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KY671069.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079107.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079092.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MH120432.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KF161078.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
AY255161.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079091.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KT587419.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
AP013155.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
EU092904.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KU682907.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
JQ704837.1	63.768	63.768	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
HQ420832.1	63.768	63.768	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KT587372.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KT587453.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
AP011056.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
LS997831.1	63.768	63.768	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG272679.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KJ446499.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KX457490.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079083.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079098.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KX350099.1	63.592	63.592	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MF170026.1	63.768	63.768	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
FJ198228.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KU682936.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
EU600334.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079066.1	62.745	62.745	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MK128847.1	63.592	63.592	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
HQ384202.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079089.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
EU092820.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079108.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KX495647.1	63.768	63.768	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079077.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG548631.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079100.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079110.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079071.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079106.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
AP008736.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
GU733811.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
AY255150.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MH177819.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
AY963586.3	63.768	63.768	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
JF739541.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KJ154381.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KC252568.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079088.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079080.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MF056704.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079086.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KX456890.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MK069568.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KU682909.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MH553915.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079078.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079084.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
JQ704733.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079087.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG518521.1	63.768	63.768	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG660742.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079104.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079085.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079076.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT227826.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KX457498.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
AY714020.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG272710.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MK069575.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MK069573.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KY680971.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MT079081.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MG272749.1	63.107	63.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
KF056297.1	62.621	62.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	NA	NA
MF947452.1	69.634	69.634	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	NA	NA
KU324767.1	99.519	99.519	Eukaryota	Porifera	Demospongiae	Spongillida	Lubomirskiidae	NA	NA
JQ302309.1	99.038	99.038	Eukaryota	Porifera	Demospongiae	Spongillida	Lubomirskiidae	NA	NA
GU550213.1	88.344	88.344	Eukaryota	Arthropoda	Insecta	Diptera	Phoridae	NA	NA
GU550192.1	88.344	88.344	Eukaryota	Arthropoda	Insecta	Diptera	Phoridae	NA	NA
GU550199.1	88.344	88.344	Eukaryota	Arthropoda	Insecta	Diptera	Phoridae	NA	NA
GU569208.1	88.158	88.158	Eukaryota	Arthropoda	Insecta	Psocoptera	Amphipsocidae	NA	NA
GU569207.1	88.158	88.158	Eukaryota	Arthropoda	Insecta	Psocoptera	Amphipsocidae	NA	NA
AB253862.1	81.065	81.065	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	NA	NA
KM035417.1	82.036	82.036	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	NA	NA
HE613688.1	82.716	82.716	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	NA	NA
CP044623.1	70.213	70.213	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	NA	NA
DQ280036.1	90.833	90.833	Eukaryota	Mollusca	Bivalvia	Veneroida	Pharidae	NA	NA
AJ586465.1	92.5	92.5	Eukaryota	Mollusca	Bivalvia	Veneroida	Pharidae	NA	NA
AJ586466.1	92.5	92.5	Eukaryota	Mollusca	Bivalvia	Veneroida	Pharidae	NA	NA
EU128691.1	84.431	84.431	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JF901817.1	82.645	82.645	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ184702.1	81.148	81.148	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
JF808184.1	82.787	82.787	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
JN969953.1	92.982	92.982	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
HM124684.1	80.172	80.172	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
NC_038063.1	92.982	92.982	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ459273.1	89.431	89.431	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
MK702077.1	75.472	75.472	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	NA	NA
NC_044635.1	75.472	75.472	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	NA	NA
KY083067.1	66.055	66.055	Eukaryota	Arthropoda	Insecta	Orthoptera	Rhaphidophoridae	NA	NA
AY749809.1	76.364	76.364	Eukaryota	Arthropoda	Insecta	Orthoptera	Rhaphidophoridae	NA	NA
HM594511.1	88.485	88.485	Eukaryota	Arthropoda	Insecta	Orthoptera	Rhaphidophoridae	NA	NA
GU936204.1	84.314	84.314	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
MN023250.1	92.308	92.308	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
GQ118283.1	86.928	86.928	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
HM003946.1	75.641	75.641	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AY749808.1	78.205	78.205	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
HM746793.1	91.827	91.827	Eukaryota	Chordata	Aves	Columbiformes	Columbidae	NA	NA
MG590263.1	90	90	Eukaryota	Chordata	Aves	Columbiformes	Columbidae	NA	NA
KX902250.1	89.573	89.573	Eukaryota	Chordata	Aves	Columbiformes	Columbidae	NA	NA
HM746789.1	91.827	91.827	Eukaryota	Chordata	Aves	Columbiformes	Columbidae	NA	NA
EF041528.1	83.234	83.234	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	NA	NA
AF180062.1	83.234	83.234	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	NA	NA
JQ782772.1	78.659	78.659	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	NA	NA
GQ258388.1	77.108	77.108	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	NA	NA
MH114167.1	91.358	91.358	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	NA	NA
MH317856.1	80.247	80.247	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	NA	NA
JN581714.1	84.472	84.472	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	NA	NA
JN581713.1	84.472	84.472	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	NA	NA
MF101444.1	95.699	95.699	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	NA	NA
KX889710.1	83.378	83.378	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	NA	NA
MF101416.1	92.204	92.204	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	NA	NA
CP046697.1	64.463	64.463	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	NA	NA
MK133255.1	72.593	72.593	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	NA	NA
JF424145.1	98.634	98.634	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	NA	NA
KY495952.1	80	80	Eukaryota	Arthropoda	Insecta	Coleoptera	Staphylinidae	NA	NA
KP829066.1	77.778	77.778	Eukaryota	Arthropoda	Insecta	Coleoptera	Staphylinidae	NA	NA
AJ971728.1	77.987	77.987	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
MH699843.1	92.825	92.825	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	NA	NA
HM124690.1	92.982	92.982	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
NC_037917.1	92.982	92.982	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
FJ230449.1	86.826	86.826	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ888424.1	86.061	86.061	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
CP039350.1	68.217	68.217	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
NC_037743.1	91.411	91.411	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
LM524969.1	69.643	69.643	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ888516.1	86.061	86.061	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ888515.1	88.344	88.344	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
GQ258377.1	78.824	78.824	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
EU128698.1	84.848	84.848	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ888509.1	91.463	91.463	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ888508.1	88.554	88.554	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ888507.1	91.463	91.463	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
KP692790.1	87.879	87.879	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
BA000021.3	66.102	66.102	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
BX510995.11	65.806	65.806	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ888503.1	88.344	88.344	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ888476.1	81.548	81.548	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ888501.1	85.542	85.542	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ942265.1	89.091	89.091	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ942274.1	89.157	89.157	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ942237.1	89.697	89.697	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ942277.1	82.424	82.424	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ897787.1	83.03	83.03	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
JQ897788.1	83.03	83.03	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
KT231817.1	84.337	84.337	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
MG775466.1	89.51	89.51	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Annulariidae	NA	NA
EF414448.1	90.083	90.083	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
AF507052.1	90.083	90.083	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
AF507051.1	90.083	90.083	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
AF038998.1	89.256	89.256	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
KY426891.1	89.256	89.256	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
LN833864.1	81.595	81.595	Eukaryota	Arthropoda	Insecta	Coleoptera	Staphylinidae	NA	NA
KY495958.1	86.585	86.585	Eukaryota	Arthropoda	Insecta	Coleoptera	Staphylinidae	NA	NA
KC248988.1	87.73	87.73	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	NA	NA
MN423287.1	79.832	79.832	Eukaryota	Mollusca	Bivalvia	Veneroida	Cyamiidae	NA	NA
BX890608.15	66.4	66.4	Eukaryota	Arthropoda	Insecta	Hemiptera	Gelastocoridae	NA	NA
KC614026.1	90.431	90.431	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
KC613983.1	92.788	92.788	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
AP010822.1	87.143	87.143	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
DQ485862.1	92.857	92.857	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
DQ485859.1	93.269	93.269	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
AP010823.1	88.942	88.942	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
KC614001.1	92.788	92.788	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
KC614018.1	92.271	92.271	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
MK434261.1	90.909	90.909	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
KC614010.1	87.56	87.56	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
KC613986.1	88.995	88.995	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	NA	NA
KC699344.1	92.683	92.683	Eukaryota	Arthropoda	Insecta	Diptera	Platypezidae	NA	NA
KC699313.1	92.683	92.683	Eukaryota	Arthropoda	Insecta	Diptera	Platypezidae	NA	NA
AP022634.1	63.265	63.265	Eukaryota	Arthropoda	Insecta	Diptera	Platypezidae	NA	NA
KU949076.1	81.212	81.212	Eukaryota	Arthropoda	Insecta	Diptera	Platypezidae	NA	NA
KX400542.1	88.489	88.489	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
DQ485833.1	98.058	98.058	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	NA	NA
AB002113.1	86.316	86.316	Eukaryota	Arthropoda	Malacostraca	Decapoda	Platyxanthidae	NA	NA
X68722.1	88.604	88.604	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	NA	NA
U02970.1	88.604	88.604	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	NA	NA
AB055624.1	81.818	81.818	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
KC848655.1	77.622	77.622	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
KC155941.1	75	75	Eukaryota	Arthropoda	Insecta	Hemiptera	Gerridae	NA	NA
AY498701.1	86.014	86.014	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
KP970613.1	86.014	86.014	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
KJ775864.1	84.615	84.615	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
AY498700.1	81.25	81.25	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
FJ809755.1	81.25	81.25	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
MF990688.1	76.687	76.687	Eukaryota	Arthropoda	Insecta	Odonata	Platycnemididae	NA	NA
EU868692.1	70.588	70.588	Eukaryota	Arthropoda	Insecta	Odonata	Platycnemididae	NA	NA
MF990665.1	76.687	76.687	Eukaryota	Arthropoda	Insecta	Odonata	Platycnemididae	NA	NA
MF990673.1	76.687	76.687	Eukaryota	Arthropoda	Insecta	Odonata	Platycnemididae	NA	NA
MF990681.1	76.687	76.687	Eukaryota	Arthropoda	Insecta	Odonata	Platycnemididae	NA	NA
MF990672.1	76.687	76.687	Eukaryota	Arthropoda	Insecta	Odonata	Platycnemididae	NA	NA
MF990667.1	76.074	76.074	Eukaryota	Arthropoda	Insecta	Odonata	Platycnemididae	NA	NA
